filename,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_23,hsv_24,hsv_25,hsv_26,hsv_27,hsv_28,hsv_29,hsv_30,hsv_31,hsv_32,hsv_33,kmeans_r1,kmeans_g1,kmeans_b1,kmeans_p1,kmeans_r2,kmeans_g2,kmeans_b2,kmeans_p2,kmeans_r3,kmeans_g3,kmeans_b3,kmeans_p3
pexels-photo-693984.jpeg,0.010243055410683155,0.2973361015319824,0.01742222160100937,0.0015750000020489097,0.00016111110744532198,0.00015972222900018096,7.222222484415397e-05,0.00016944445087574422,0.00017361111531499773,0.00019999999494757503,0.0009472222300246358,0.00213888892903924,0.0012555555440485477,0.00019166666606906801,0.0002236111176898703,0.00015833333600312471,0.00028750000637955964,0.0006180555792525411,0.0133986109867692,0.037643056362867355,0.06833888590335846,0.16209861636161804,0.045544445514678955,0.0050694444216787815,0.0008388888672925532,0.0004013888828922063,0.002850000048056245,0.0065875002183020115,0.013015277683734894,0.028130555525422096,0.08158750087022781,0.11782500147819519,0.0762319415807724,0.007105555385351181,198.00286570848735,163.44838418127313,136.19895732299977,0.3788125,85.8119333138307,63.27896395957063,48.151961262222486,0.1278125,156.86608551826353,117.10879233086928,88.4101568763085,0.493375
pexels-photo-709754.jpeg,0.020540278404951096,0.300127774477005,0.004065277986228466,0.0002166666672565043,1.6666666851961054e-05,1.3888889043300878e-05,1.3888889043300878e-05,3.7500001781154424e-05,4.583333429764025e-05,0.0008111111237667501,0.00496111111715436,0.0012263888493180275,0.0003194444580003619,0.00011944444122491404,0.00012083333422197029,0.00011111111234640703,0.000176388886757195,0.00040972221177071333,0.009609722532331944,0.13649582862854004,0.17984028160572052,0.006233333144336939,0.0006500000017695129,0.0002861111133825034,0.0001027777761919424,0.00011527777678566054,0.00010833333362825215,0.0005541666760109365,0.05311666801571846,0.15011943876743317,0.05982360988855362,0.04802639037370682,0.019162500277161598,0.0024222221691161394,101.23498209388465,86.78658015794588,76.76501041402709,0.5562708333333334,185.76245823858278,164.06549875067472,149.34953255286132,0.1476375,142.46450985093006,120.13497962118973,103.70818113867256,0.29609166666666664
pexels-photo-7414659.jpeg,0.013377778232097626,0.0012361111585050821,0.0025333333760499954,0.007011110894382,0.002493055537343025,0.06101805716753006,0.20477083325386047,0.023576388135552406,0.004319444298744202,0.0011888889130204916,0.003793055657297373,0.0024305556435137987,0.001940277754329145,0.0015999999595806003,0.0009291666792705655,0.000375000003259629,0.000579166691750288,0.00016111110744532198,0.015025000087916851,0.0037124999798834324,0.00429166667163372,0.00567777780815959,0.015683332458138466,0.03886944428086281,0.08223055303096771,0.1678430587053299,0.3115847110748291,0.0049749999307096004,0.002662499900907278,0.0025597221683710814,0.002530555473640561,0.003236111020669341,0.0031111110001802444,0.002673611044883728,2.5002662383569234,12.131526113183785,3.827948917151831,0.9546625,189.6315789473678,197.51406982803644,201.80484627410107,0.015979166666666666,116.88997728563257,126.67589437819606,87.56090289608176,0.029358333333333334
pexels-photo-832775.jpeg,0.022288888692855835,0.0007069444400258362,0.00033611111575737596,0.00030416666413657367,9.444444731343538e-05,0.00018611110863275826,0.00019444443751126528,0.0005541666760109365,0.004973611328750849,0.09754027426242828,0.002227777848020196,0.0007611110922880471,0.0006263888790272176,0.0003194444580003619,0.00045416667126119137,0.0006916666752658784,0.002034722128883004,0.19903889298439026,0.007375000044703484,0.018776388838887215,0.022034721449017525,0.029136111959815025,0.03087499924004078,0.029048610478639603,0.03125,0.16483749449253082,0.003555555595085025,0.032976388931274414,0.029902778565883636,0.030497223138809204,0.037958335131406784,0.055065277963876724,0.07046666741371155,0.07291111350059509,197.72467441994843,138.31131838148906,149.93453567351858,0.21507083333333332,185.6677876168651,23.648790615960763,42.83150254656682,0.46979583333333336,20.408008357458357,90.01988865526192,97.86079263695682,0.3151333333333333
pexels-photo-953130.jpeg,0.01784583367407322,0.0003486111236270517,0.003352777799591422,0.0011513888603076339,5.833333489135839e-05,0.00033333332976326346,0.00018194444419350475,0.0014652777463197708,9.722221875563264e-05,0.000540277804248035,0.18142639100551605,0.10894861072301865,0.014045833609998226,0.0003819444391410798,0.0006319444510154426,0.000176388886757195,0.0011486110743135214,0.0011986111057922244,0.31841111183166504,0.006619444582611322,0.0023194444365799427,0.0012180556077510118,0.001262499950826168,0.0008361111395061016,0.00025277776876464486,0.0024138889275491238,0.01932361163198948,0.01699027791619301,0.010098611004650593,0.005859722383320332,0.00493888882920146,0.09867917001247406,0.17657360434532166,0.0008694444550201297,178.86717355538448,185.04282794039057,195.06577254825226,0.8356583333333333,23.948498567114456,24.217178219898074,25.83116667360295,0.10032083333333333,88.14094965153589,87.77320393409005,90.0016934801031,0.06402083333333333
pexels-rajesh-s-balouria-1289088-31908952.jpg,0.015508333221077919,0.06887777894735336,0.012705555185675621,0.009088888764381409,0.003000000026077032,0.0020083333365619183,0.0009847221663221717,0.0015847221948206425,0.002745833247900009,0.013166666962206364,0.12383333593606949,0.0777277797460556,0.0007972221937961876,6.944444612599909e-05,9.444444731343538e-05,0.0007791666430421174,0.00027083331951871514,9.027777559822425e-05,0.250469446182251,0.018611110746860504,0.026547221466898918,0.019915277138352394,0.013377778232097626,0.0032486109994351864,0.0006736111245118082,0.0004902777727693319,0.0024236110039055347,0.005745833273977041,0.008563889190554619,0.017852777615189552,0.015533333644270897,0.01415972225368023,0.0894777774810791,0.17957638204097748,215.4392974006273,219.58101599370596,223.98714348966683,0.7719541666666667,95.16670617318783,77.69259422303325,53.513663607721185,0.1228375,178.1728859166671,155.02758102172857,123.15618693365126,0.10520833333333333
pexels-rajesh-s-balouria-1289088-31908962.jpg,0.016584722325205803,0.05177777633070946,0.030190277844667435,0.07323194295167923,0.011981944553554058,0.010520833544433117,0.007802777923643589,0.014883332885801792,0.09838472306728363,0.005490277893841267,0.004172222223132849,0.0022152778692543507,0.0024305556435137987,0.0001138888910645619,0.0003555555595085025,0.00010694444790715352,0.0016736111138015985,0.001416666666045785,0.26280972361564636,0.03906666487455368,0.01618611067533493,0.008202778175473213,0.0028263889253139496,0.0021902776788920164,0.0011777777690440416,0.0008736111340112984,0.0032166666351258755,0.004919444676488638,0.014836111105978489,0.03139583393931389,0.032479166984558105,0.02393055520951748,0.22132499516010284,0.0012305555865168571,148.78242064876852,142.6200441809117,130.86699221021382,0.17866666666666667,209.43471543567722,214.01955134296202,209.4603608630087,0.6795833333333333,87.73189517793837,75.84663282772078,64.87626158297813,0.14175
pexels-robert-schwarz-1488822070-31895264.jpg,0.0029930556192994118,0.002938888967037201,0.004551388788968325,0.08173055201768875,0.21097500622272491,0.011297222226858139,0.0023958333767950535,0.0009236111072823405,0.00035277777351439,0.0004250000056345016,0.0023499999660998583,0.005840277764946222,0.0031347221229225397,0.0008180555305443704,0.0007138889050111175,0.00036527778138406575,0.0007666666642762721,0.0007611110922880471,0.011058333329856396,0.01664583384990692,0.016780555248260498,0.0488097220659256,0.0940375030040741,0.07768194377422333,0.043647222220897675,0.024672221392393112,0.008220833726227283,0.03227222338318825,0.08568472415208817,0.10249444097280502,0.0688486099243164,0.03049444407224655,0.005227777641266584,9.027777559822425e-05,91.31408734475797,116.75629735430924,49.55770485910747,0.44045833333333334,139.8075030343031,163.20706167936797,99.44033984330792,0.18801666666666667,49.438223591037975,68.84844772161637,20.749308724671245,0.371525
pexels-robert-schwarz-1488822070-31912777.jpg,0.00033611111575737596,0.0013694444205611944,0.030536111444234848,0.23373332619667053,0.050691667944192886,0.004568055737763643,0.003158333245664835,0.0018222222570329905,0.004297222010791302,0.002140277763828635,0.0001791666727513075,0.0001361111062578857,0.00019583333050832152,4.0277776861330494e-05,3.333333370392211e-05,1.3888889043300878e-05,4.166666622040793e-05,4.0277776861330494e-05,0.024319443851709366,0.03637777641415596,0.02579166740179062,0.02887916751205921,0.03957916796207428,0.05897499993443489,0.061355557292699814,0.05805555731058121,0.02529027685523033,0.035374999046325684,0.024736111983656883,0.020601388067007065,0.027101388201117516,0.06715139001607895,0.08252638578414917,0.050551388412714005,211.43949359927996,225.63860598346392,181.31830398188896,0.23605,53.08777966681073,57.30246854812597,14.700632437927808,0.30611666666666665,160.04239485438526,181.27490242816333,60.89458601333216,0.4578333333333333
pexels-robert-schwarz-1488822070-31912781.jpg,0.007668055593967438,0.05190694332122803,0.07479444146156311,0.0399513877928257,0.021752778440713882,0.010313889011740685,0.012797222472727299,0.07537916302680969,0.026987500488758087,0.007519444450736046,0.0014708333183079958,0.0006208333070389926,0.0005694444407708943,0.0001138888910645619,0.0002722222125157714,0.00013194444181863219,0.0004597222141455859,0.0006236110930331051,0.07408888638019562,0.09387639164924622,0.04323194548487663,0.017455555498600006,0.01773194409906864,0.023645833134651184,0.01970277726650238,0.04360000044107437,0.008123611100018024,0.03916388750076294,0.09146666526794434,0.06950416415929794,0.054338887333869934,0.03915555402636528,0.026652777567505836,0.00492777768522501,31.5870043278751,68.37397451475238,44.77897717574855,0.4154583333333333,181.43518203470666,177.08795508675257,164.40478053760475,0.2443,110.98763980253156,114.74964781399883,96.51904254406898,0.34024166666666666
