haralick_contrast_dist1,haralick_dissimilarity_dist1,haralick_homogeneity_dist1,haralick_energy_dist1,haralick_correlation_dist1,haralick_ASM_dist1,haralick_contrast_dist2,haralick_dissimilarity_dist2,haralick_homogeneity_dist2,haralick_energy_dist2,haralick_correlation_dist2,haralick_ASM_dist2,haralick_contrast_dist3,haralick_dissimilarity_dist3,haralick_homogeneity_dist3,haralick_energy_dist3,haralick_correlation_dist3,haralick_ASM_dist3,gabor_mean_scale1_orient1,gabor_var_scale1_orient1,gabor_energy_scale1_orient1,gabor_mean_scale1_orient2,gabor_var_scale1_orient2,gabor_energy_scale1_orient2,gabor_mean_scale1_orient3,gabor_var_scale1_orient3,gabor_energy_scale1_orient3,gabor_mean_scale1_orient4,gabor_var_scale1_orient4,gabor_energy_scale1_orient4,gabor_mean_scale1_orient5,gabor_var_scale1_orient5,gabor_energy_scale1_orient5,gabor_mean_scale1_orient6,gabor_var_scale1_orient6,gabor_energy_scale1_orient6,gabor_mean_scale1_orient7,gabor_var_scale1_orient7,gabor_energy_scale1_orient7,gabor_mean_scale1_orient8,gabor_var_scale1_orient8,gabor_energy_scale1_orient8,gabor_mean_scale2_orient1,gabor_var_scale2_orient1,gabor_energy_scale2_orient1,gabor_mean_scale2_orient2,gabor_var_scale2_orient2,gabor_energy_scale2_orient2,gabor_mean_scale2_orient3,gabor_var_scale2_orient3,gabor_energy_scale2_orient3,gabor_mean_scale2_orient4,gabor_var_scale2_orient4,gabor_energy_scale2_orient4,gabor_mean_scale2_orient5,gabor_var_scale2_orient5,gabor_energy_scale2_orient5,gabor_mean_scale2_orient6,gabor_var_scale2_orient6,gabor_energy_scale2_orient6,gabor_mean_scale2_orient7,gabor_var_scale2_orient7,gabor_energy_scale2_orient7,gabor_mean_scale2_orient8,gabor_var_scale2_orient8,gabor_energy_scale2_orient8,gabor_mean_scale3_orient1,gabor_var_scale3_orient1,gabor_energy_scale3_orient1,gabor_mean_scale3_orient2,gabor_var_scale3_orient2,gabor_energy_scale3_orient2,gabor_mean_scale3_orient3,gabor_var_scale3_orient3,gabor_energy_scale3_orient3,gabor_mean_scale3_orient4,gabor_var_scale3_orient4,gabor_energy_scale3_orient4,gabor_mean_scale3_orient5,gabor_var_scale3_orient5,gabor_energy_scale3_orient5,gabor_mean_scale3_orient6,gabor_var_scale3_orient6,gabor_energy_scale3_orient6,gabor_mean_scale3_orient7,gabor_var_scale3_orient7,gabor_energy_scale3_orient7,gabor_mean_scale3_orient8,gabor_var_scale3_orient8,gabor_energy_scale3_orient8,gabor_mean_scale4_orient1,gabor_var_scale4_orient1,gabor_energy_scale4_orient1,gabor_mean_scale4_orient2,gabor_var_scale4_orient2,gabor_energy_scale4_orient2,gabor_mean_scale4_orient3,gabor_var_scale4_orient3,gabor_energy_scale4_orient3,gabor_mean_scale4_orient4,gabor_var_scale4_orient4,gabor_energy_scale4_orient4,gabor_mean_scale4_orient5,gabor_var_scale4_orient5,gabor_energy_scale4_orient5,gabor_mean_scale4_orient6,gabor_var_scale4_orient6,gabor_energy_scale4_orient6,gabor_mean_scale4_orient7,gabor_var_scale4_orient7,gabor_energy_scale4_orient7,gabor_mean_scale4_orient8,gabor_var_scale4_orient8,gabor_energy_scale4_orient8,image_file
0.38959889027660966,0.5375570978630748,0.7494973645639043,0.21976898893728478,0.2671638074643161,0.3329982072177917,0.9055687196405788,0.890248087525246,0.8694683878533165,0.46966716872024106,0.4635049799087501,0.45312931601388473,0.9326350556344862,0.9070962025749965,0.8706833912333249,0.2205987662649609,0.21484714777746852,0.20533075443032972,0.6171289701820362,0.042105323168628965,27718.679855534545,0.6171243813426446,0.04210473287734706,27718.269988037515,0.617124370517281,0.04210473148473544,27718.269021132273,0.6171243813424653,0.04210473285030146,27718.269986250558,0.6171289701059943,0.0421053116951338,27718.679097456657,0.6171243813424653,0.04210473285030146,27718.269986250558,0.6171243705172811,0.042104731484742926,27718.26902113277,0.6171243813426446,0.04210473287734706,27718.269988037515,1.1438519589757714,0.1389278154348672,94851.89903073784,0.3255231509354024,0.013353616256519832,7819.6859241386865,1.1259746472040408,0.13202145790470865,91739.93809844455,0.32552699623198217,0.013854993464122067,7852.708248940642,1.1438421363905236,0.13703168406346788,94726.16150112041,0.3255275293980161,0.013872962826309884,7853.908637927743,1.1259766171631767,0.13220233706398926,91752.08292923606,0.3255236834164235,0.013378932476179401,7821.367767280866,0.06408376043090998,0.04716456031666504,3360.1151741218855,-2.1707114572401636e-05,0.011473874456599947,751.9518672682202,2.1975660899256944e-08,0.01707679857717046,1119.1450715534752,-1.2026348863146455e-05,0.021489519017596118,1408.3371278158518,0.06395742788953598,0.022128594479305243,1718.2980218257694,-1.1961969403870653e-05,0.025251570464891036,1654.8869313645607,2.710141942801608e-08,0.017305683330669765,1134.145262758822,-2.1641147173852225e-05,0.009994919977751027,655.0271063549725,-0.8970591472455439,1.2805793359907844,136661.8570521108,-0.016626756367794985,0.21125898894728276,13863.186463103177,0.3275905230285008,0.901005671159381,66081.33960089389,-0.016638786524183144,0.1947583056873143,12781.823911808971,-0.8970915210400343,0.5751677313980904,90435.80869148756,-0.01665952414811322,0.2237024935924765,14678.755464794478,0.32814917031255403,1.0242445069125914,74181.92756011232,-0.016647405821804573,0.14515461293798335,9531.015106303046,beautiful-background-image-wild-robin-600nw-1886402566.jpg
0.41152986458913,0.5828829964248705,0.8489234764446876,0.23966970326483994,0.30172110656188483,0.39774604631139504,0.8962321699171418,0.8748296121295835,0.8417369012752243,0.4369857737615972,0.42615345178535663,0.4091353129651265,0.8934614985118299,0.8490427120692191,0.7797544347231085,0.19099389498626498,0.18163192460739622,0.16739311787936445,0.3413128727695143,0.02761496866218962,9444.356638662211,0.34131033505935726,0.027614601154112878,9444.219025650065,0.34131032907273673,0.027614600287049113,9444.21870100735,0.3413103350592543,0.027614601139186262,9444.219024667225,0.3413128727258069,0.02761496232990008,9444.356221713968,0.3413103350592543,0.027614601139186262,9444.219024667225,0.3413103290727373,0.02761460028706533,9444.218701008442,0.34131033505935726,0.027614601154112878,9444.219025650065,0.632604626664492,0.08810743822187549,32000.970057265768,0.1800442586240307,0.009571353008600165,2751.6789110916397,0.6226959711186916,0.08272105280015246,30832.808771426895,0.18004636537777904,0.009845941543385207,2769.724062376521,0.632596016804714,0.08695779118727351,31924.912892442288,0.18004910857054382,0.009904771539434944,2773.6442821989126,0.6227060781728737,0.08299467436436272,30851.565758565837,0.18004699792374096,0.009647250055771639,2756.7175445461876,0.03568646154850025,0.05255884734020212,3527.958257864193,3.704177317666603e-05,0.01646955288362654,1079.348707702833,3.781907340191387e-07,0.01350422728310171,885.0130392347273,2.2352529284563527e-05,0.022800407297162015,1494.2475253709263,0.03566300342354291,0.03968597929008374,2684.2122881119926,2.0002560887023474e-05,0.02364848355765408,1549.8270446555316,3.5427138342955814e-07,0.01468744934961844,962.5566805848194,3.81411958901676e-05,0.015538409068967363,1018.325272082395,-0.49558830923145314,1.2938706376828804,100891.25707315744,-0.009143987553489403,0.20916873201239544,13713.561650513431,0.18000544133035845,1.1185224302156558,75426.9807656431,-0.009146628670884364,0.23311429576812082,15282.861282699763,-0.49493569680206456,1.1191795329461565,89400.3365095081,-0.009210181855230315,0.15144373893289992,9930.576126457043,0.18196705952567083,1.299082770215671,87306.71716552475,-0.009212269756638376,0.17523117488434398,11489.512049764799,bird-7629852_640.jpg
0.07526188349281662,0.10317048374039205,0.15285940261098982,0.05878012539696485,0.07338523548133052,0.09783081314165129,0.972220896866778,0.9661725358683912,0.9563215891527392,0.6684252205695501,0.6644741478199494,0.657617382852333,0.9210051209978842,0.8917137287122694,0.8393909792392109,0.44680240767057106,0.441531148046751,0.43246535259058094,0.44213353003846434,0.00640311083495682,13230.746449951486,0.44213024243017196,0.0064030230359547295,13230.55017540435,0.4421302346744955,0.0064030228288157335,13230.5497123809,0.4421302424302718,0.006403023040077453,13230.550175680326,0.4421335300808338,0.006403112583936152,13230.74656702796,0.4421302424302718,0.006403023040077453,13230.550175680326,0.4421302346744955,0.006403022828833655,13230.549712382079,0.44213024243017196,0.0064030230359547295,13230.55017540435,0.8194966986989218,0.020690149991173405,45368.278330219226,0.2332170353074993,0.002062061050741891,3699.6544337255636,0.8066974052803457,0.01978432118623819,43944.838750029776,0.23321492309152625,0.002006060082429216,3695.9197878691903,0.8195030244098765,0.021091845112309972,45395.28328834217,0.2332151988884796,0.0020572493596542054,3699.28295889288,0.8066984236464166,0.020176882896174368,43970.67335170705,0.23321731106544075,0.0021259681341212443,3703.8510777772135,0.045799560526157426,0.0037025350854935648,380.1176362111941,-5.735356446857764e-06,0.0038817723286998854,254.39583348943742,-1.1555118631918627e-07,0.0016482500763282046,108.01971700312026,-2.0450737227021428e-06,0.0020005210483864016,131.1061477011442,0.04586232419111603,0.004289396597855145,418.9552232409445,-2.044929694024059e-06,0.0021606249710827514,141.59871837893354,-1.1835356403956639e-07,0.001779578425446364,116.62645169097092,-5.706959082306704e-06,0.0015518577375552261,101.70255082288631,-0.6437963114413631,0.09365722649279065,33300.86778426461,-0.011924088382864295,0.01625057780710744,1074.316030172843,0.2349093410520126,0.12296662356467948,11675.174310914967,-0.011922182894761943,0.016433355980426275,1086.2916026631735,-0.6432715044587938,0.10033516841769255,33694.24629703458,-0.01192857048792558,0.02224620035290927,1467.252155796336,0.23507886311008172,0.15375149307215652,13697.91299277849,-0.011930848014592812,0.018830735492887357,1243.4198119864514,bird-9362267_640.jpg
0.12059013351408568,0.16586697072869677,0.24080069798867826,0.07871509428830842,0.09679907313281412,0.12412363609422788,0.9646629245422876,0.9580677568734385,0.9486068781492087,0.7744880928481236,0.7718592283289054,0.7667604177718417,0.9526072343913536,0.9348449795657471,0.9055724559215226,0.5998338365452137,0.5957682630074778,0.5879216417627443,0.10784220568029369,0.020784678490205048,2124.324524274209,0.10784140383622998,0.020784378727688985,2124.2935449392135,0.10784140194462896,0.020784378020492027,2124.2934718545957,0.10784140383637243,0.020784378709028162,2124.2935437182714,0.10784220574072587,0.020784670573753883,2124.3240063158796,0.10784140383637243,0.020784378709028162,2124.2935437182714,0.10784140194462905,0.020784378020494387,2124.293471854751,0.10784140383622999,0.020784378727688988,2124.2935449392135,0.19987989227118058,0.07000853865278309,7206.371982516017,0.05688682957065374,0.006185272794474849,617.4398331666728,0.19675994435869087,0.06638544508946424,6887.828409122776,0.056883814629774605,0.006500854556475562,638.099319902052,0.19988888357405749,0.06848067707989247,7106.47761183543,0.056884115941042555,0.006503966407476785,638.305504714474,0.19676106721778244,0.06648134357623518,6894.142170655351,0.05688713103771464,0.006184993116699317,617.4237520298924,0.011160611696204675,0.01906123210457379,1257.3600224383633,-2.1497270365967086e-06,0.002246660481064316,147.23714158989424,3.4614596545162336e-08,0.003487425043969166,228.5518876816418,1.4360985733838418e-06,0.010497804811725093,687.9841362763758,0.011246836662695756,0.005642933036216045,378.1049955865986,1.4605922425678886e-06,0.010380867097380123,680.3205062337137,3.481730477385368e-08,0.0034360341851796304,225.18393636001173,-2.0707344174967333e-06,0.0027825172087405457,182.35504807303494,-0.15704403450665289,0.34161870427493696,24004.62654990344,-0.002903501748002066,0.02601080404420688,1705.196543449991,0.057138051628237096,0.34577216412957595,22874.48365946942,-0.002899219606657016,0.02776018589866922,1819.8424042207212,-0.15659545539155653,0.16478528242743945,12406.451016612473,-0.0029113279473197396,0.040310624073711984,2642.3525313169866,0.05745768622439159,0.3269262427845966,21641.797860776816,-0.0029153520076816274,0.044618917241379674,2924.7023689700723,bird-9370168_640.jpg
0.36946826843820746,0.5220456301910422,0.7605575314646973,0.2607614045896601,0.32607501687832796,0.41796901874561565,0.8802976623019576,0.8558994428916273,0.8235483426631725,0.4226403767698992,0.41138669311888726,0.3967471634636593,0.8807899179193843,0.8315437552571117,0.7544435543943373,0.17869473969028576,0.16926661501644197,0.1574146278009928,0.5776170885963466,0.022205900869502797,23320.81533144416,0.5776127935429428,0.022205597823739154,23320.470296213687,0.5776127834106403,0.02220559710869633,23320.469482247525,0.577612793543479,0.022205597752108258,23320.470291559872,0.5776170888238035,0.022205870481661394,23320.81335716722,0.577612793543479,0.022205597752108258,23320.470291559872,0.5776127834106402,0.022205597108708213,23320.46948224829,0.5776127935429428,0.022205597823739154,23320.470296213687,1.0706143697354984,0.07246795195288355,79867.61437262787,0.3046822351105322,0.007349334925419656,6565.435756863115,1.0539146842513831,0.06525960796821709,77070.05875971094,0.30467086936147486,0.008602478068127433,6647.107859618484,1.0706482385955756,0.06702206839168767,79515.4657574582,0.3046699931099329,0.008650221335570404,6650.2017703724305,1.0539115485344976,0.06548008036560883,77084.07447551942,0.3046813655224463,0.007382177812767718,6567.553421108198,0.059690045124135394,0.08255210049256871,5643.632769727858,-4.588542350069549e-06,0.007069025147182471,463.2756334255926,-6.952445695474778e-07,0.006085778181664338,398.8375589452319,-5.9426458404136796e-05,0.03930269952188055,2575.741947306607,0.059871597468156394,0.018527216915945312,1449.12056970997,-6.003202906100302e-05,0.03507358311483266,2298.5825791952275,-5.7977348468662e-07,0.00665869203735946,436.3840413824187,-3.722271507262195e-06,0.006195079373224022,406.00072271163083,-0.8429489258620451,1.9131130366172862,171945.2256324329,-0.015585014120531801,0.11652560625638456,7652.540345320849,0.30655310024418486,0.7511134468654754,55383.70356083404,-0.015578864059238064,0.16268268964713434,10677.478401802933,-0.8402948823895211,0.5484099892075863,82215.27104406196,-0.015593979502138196,0.1415296652307776,9291.22467364803,0.3071342638420765,0.8871573193191007,64322.84838100434,-0.015599776360372427,0.11056508311661926,7261.941670812903,bird-9563228_640.jpg
0.21927504574597323,0.30732946437001557,0.46060971427097214,0.1445761585028236,0.18091141385290102,0.23945793166858417,0.9348446695702335,0.9213203393281586,0.9005476785085393,0.5460167309976249,0.5392550590465913,0.5279477571995744,0.9314082980116639,0.903898840366221,0.8561859201808654,0.2981889933692632,0.2908409175470262,0.2787818919220566,0.3967783264491619,0.022845891169659967,11814.760055403822,0.39677537605436114,0.02284557918838269,11814.586170177121,0.3967753690941924,0.022845578452352164,11814.5857599691,0.39677537605423135,0.02284557921488639,11814.586171907315,0.3967783263940817,0.022845902413279155,11814.760789401118,0.39677537605423135,0.02284557921488639,11814.586171907315,0.39677536909419275,0.022845578452426712,11814.585759974001,0.39677537605436114,0.02284557918838269,11814.586170177121,0.7354350632293984,0.0737846604185495,40281.66259643374,0.20929053016118032,0.00741280739759252,3356.4480905373584,0.7239406325787586,0.07096261743336457,38997.37092468887,0.20929330931202111,0.006976094616188838,3327.9039202240874,0.7354275947747545,0.07584446129732193,40415.933789208735,0.20929464468285772,0.0072090237698928345,3343.2057979087413,0.72394553913767,0.07241293223382723,39092.88433229228,0.2092918662000915,0.007704170954580964,3375.5795431160523,0.041156477725849426,0.008662558158378821,678.7179359225223,-2.1421012713418616e-05,0.01967631730339501,1289.5071608671306,5.531928266034854e-09,0.0047758119454989634,312.9876116602221,-5.406713672802744e-06,0.0048683062823797665,319.04932243782497,0.04109270398722915,0.0172638782164097,1242.070288786505,-5.538623932174073e-06,0.004038113803865494,264.6418282605347,3.5439391823141575e-08,0.005425866221231817,355.5895686747307,-2.1428016032614925e-05,0.005790476163832487,379.4846759644272,-0.5768646366869989,0.3070072109241634,41928.62338968366,-0.010683615677584284,0.11169026567159028,7327.213506759007,0.2104458731658843,0.3357157463185253,24903.890491872167,-0.010682395186558436,0.11639052998559363,7635.24831985765,-0.577083356440085,0.4876064754441084,53780.91750026528,-0.010715873520494065,0.05238127351063032,3440.384636088323,0.2111480301517059,0.8168350730236629,56453.92698806165,-0.010714333124311219,0.05976885306241065,3924.534886184345,bird-crow-black-animal-53187.jpeg
0.09056830829159712,0.12695813032006284,0.18656944205377185,0.05628376729246601,0.06872363838915858,0.08809254326786992,0.9751290254491415,0.9710597335439499,0.964952812844889,0.9160589017078085,0.9148161474173384,0.9125501721319986,0.8910844124370463,0.8474225329985647,0.7762374320215176,0.8391646585590457,0.8368891568808422,0.8327486099958931,0.5943942820556729,0.0063215770182448155,23568.458682120512,0.5943898623309287,0.006321491879676441,23568.108769866998,0.5943898519045174,0.006321491678797896,23568.107944402753,0.5943898623309231,0.006321491873658518,23568.108769472157,0.5943942820532198,0.006321574465270632,23568.458514617683,0.5943898623309231,0.006321491873658518,23568.108769472157,0.5943898519045173,0.006321491678821572,23568.1079444043,0.5943898623309287,0.006321491879676441,23568.108769866998,1.1017065122672933,0.020222419245117064,80870.09089403492,0.3135344463692681,0.0021157266332581803,6581.097312638839,1.08449073607374,0.018699090316723874,78303.67416788492,0.31353457588604133,0.002213575598641926,6587.5152650031405,1.1017063094026884,0.019717520573317344,80836.97256045016,0.3135345609997757,0.0022926493967631726,6592.6968336767595,1.084490680880156,0.01923563736137551,78338.82946943582,0.3135344314706872,0.0021894498951192947,6585.928228062256,0.06170002076353264,0.009906894109237839,898.7467233006845,8.839317397264648e-07,0.0021499261125486778,140.89755776319575,6.047804897925869e-10,0.003968810377763707,260.09995691712237,6.594187733700664e-06,0.00438276645864467,287.2289854834593,0.06169950088813068,0.0038521232149581618,501.9370536830632,6.575798556893941e-06,0.0035571410637329865,233.12079958665555,-7.762237685874209e-10,0.0038889671659841124,254.86735218993485,8.567878608606274e-07,0.002090410723451435,136.99715722022225,-0.8643612417741505,0.2400846011361009,64697.46408931015,-0.016022723386469876,0.05102819805938701,3361.0088922550335,0.3157393684401106,0.17620722220516305,18081.288748277628,-0.01602415933886441,0.08800538148775645,5784.348601239061,-0.8644110352524994,0.07385132632482855,53808.84163402965,-0.01602417319196984,0.0360405051867827,2378.7784970743933,0.3157318119857323,0.4223826021849824,34214.3257336071,-0.016022377837552497,0.029884685719532733,1975.346941860382,blue-bird-perches-atop-branch-600nw-2540912789.jpg
0.15984153134645182,0.23314830345242057,0.3667371912382821,0.0875785631301403,0.10908575892070436,0.14205571900089142,0.9628626666263581,0.9564284862294945,0.9478047544991751,0.8556239955317718,0.853743243153915,0.8499071121400419,0.9641453832956663,0.9477441140412448,0.9180266333645707,0.7320935825984622,0.7288792987095851,0.7223438090935372,0.9254268432487165,0.041570261238752425,58850.351739308375,0.925419962069179,0.04156966160075158,58849.477774335784,0.9254199458360393,0.04156966018610464,58849.47571260015,0.9254199620691788,0.041569661583982474,58849.47777323681,0.9254268432487162,0.04157025412481548,58850.351273089414,0.9254199620691788,0.041569661583982474,58849.47777323681,0.9254199458360393,0.04156966018614035,58849.47571260249,0.9254199620691788,0.04156966160075158,58849.477774335784,1.7152737339312125,0.13947614550508156,201958.36741677264,0.4881492249999995,0.012295630839474833,16422.358005027636,1.6884706301464365,0.13318124999345277,195566.91600084555,0.48814922499999946,0.012572056633639132,16440.47384587399,1.7152737339312127,0.13801300716079168,201862.47918224125,0.48814922499999946,0.012694455423523484,16448.495372967853,1.6884706301464367,0.13398084535918806,195619.31828273437,0.4881492249999995,0.012413471701723945,16430.080823775992,0.09605757337097183,0.014763222497881909,1572.2269835133943,1.1249441866893696e-06,0.002714158618243487,177.87509928814094,2.793419405497216e-09,0.012622616987644433,827.2358269022661,1.124626261531263e-06,0.007466541802175776,489.32728363028053,0.09605757342140418,0.007759180249049952,1113.2100713289096,1.1246262615313455e-06,0.007566715018879665,495.8922355601866,2.7934194055059047e-09,0.013139338153743954,861.0996652437642,1.1249441866904733e-06,0.0018668875277746597,122.34834110317584,-1.3457825304811202,0.541129862844778,154157.74296099684,-0.024949798610534504,0.08567847404229209,5655.820140085138,0.4915678600086239,0.4804834165022158,47325.01213155647,-0.024949763753019726,0.14170820844051762,9327.784699615586,-1.345778171232297,0.21417771040678701,132729.83775295125,-0.024949763753019726,0.060382261782529235,3998.0074594376565,0.4915678600086239,1.6005646229181887,120730.6540752337,-0.024949798610534507,0.0589522418556373,3904.28978750053,blue-bird-ultramarine-flycatcher-superciliaris-600nw-508244377.jpg
0.21249446567866526,0.29980276071941897,0.43436332003557265,0.1388955790631281,0.17311357724985604,0.22293819666381295,0.9377445911349207,0.9255523944433321,0.9082782069598156,0.5695650931026897,0.5631668907749507,0.5535337509824261,0.8761661837079768,0.8252578287283574,0.7466800687974878,0.32441852428273155,0.3171644099433892,0.3064005027113722,0.5276408907338568,0.011836508378101487,19021.2615669363,0.5276369673736536,0.01183635195247475,19020.979980975528,0.5276369581181978,0.01183635158341206,19020.97931669582,0.5276369673736201,0.01183635193207668,19020.979979636395,0.5276408907195849,0.01183649972466697,19021.26099883779,0.5276369673736201,0.01183635193207668,19020.979979636395,0.5276369581181977,0.011836351583396009,19020.979316694764,0.5276369673736536,0.011836351952474747,19020.979980975528,0.9779782730007005,0.037636395702545386,65147.889134074474,0.2783235380914761,0.004202468948739771,5352.093175283522,0.962695633780489,0.0348101504346848,63018.96105883743,0.278324290077918,0.004567125949981875,5376.018769337313,0.977977022401326,0.036094307938341175,65046.666561670674,0.27832395558162387,0.004505167193328817,5371.946037669433,0.9626943384890982,0.034482303045343304,62997.31180940859,0.2783232103274471,0.004149007564979934,5348.577573074127,0.05478685920153487,0.034092792112323494,2431.018077617671,-2.3291707517234195e-06,0.00595056064686042,389.97594290817966,8.23878733905113e-08,0.007842675752114402,513.9775980910142,5.789690943529086e-06,0.01265986671866607,829.6770274713006,0.05477757851061701,0.018282138073671052,1394.7844153283618,6.633833829870631e-06,0.014994298037604315,982.6663190765283,1.8514184372837442e-07,0.007257553809369561,475.63104645309,-2.772913474239853e-06,0.005621772935382933,368.4285115971654,-0.7677897510250971,1.1753722723848985,115662.74144921708,-0.014239837630338302,0.07293386757655225,4793.082875234921,0.2803505699121456,0.7409687265771291,53711.022891151784,-0.014227767359247988,0.07878426854186468,5176.472233960641,-0.7670616242562331,0.6042707888432339,78161.79379403782,-0.014226991015699249,0.12905585221560095,8471.069293868597,0.28041270718882894,0.40012299067263324,31375.640299149803,-0.014230804730726104,0.10531714054359972,6915.336198349376,bluebird-9572585_640.jpg
0.06350081084040095,0.09601475037956186,0.1712038932563291,0.0495020601378237,0.06560144951567495,0.09734056748984499,0.9766438241018518,0.9701871131725186,0.9584343272669819,0.6732729469038049,0.6696022081432891,0.662883577338972,0.9416397725632437,0.9117730685044427,0.8427911402908714,0.45330272036568314,0.44837593966457817,0.4394267721853316,0.5047673167551874,0.008135713516983577,17231.102448842525,0.5047635634600293,0.008135601015536047,17230.846755628852,0.5047635546057677,0.0081356007501384,17230.846152434526,0.5047635634600163,0.008135601021652493,17230.846756028826,0.5047673167496125,0.008135716111760914,17231.102618525012,0.5047635634600163,0.008135601021652493,17230.846756028826,0.5047635546057676,0.008135600750119374,17230.84615243328,0.5047635634600293,0.008135601015536049,17230.846755628852,0.9355845013244695,0.026234338586918635,59084.157596825986,0.26625727738436955,0.002603842819968644,4816.685012097811,0.920965016867622,0.025695309066594948,57270.0669614866,0.2662575501129424,0.0025222595273087746,4811.34788735499,0.9355835006214093,0.026943629855922545,59130.5189943498,0.2662573041289722,0.0024718240262441515,4808.033961788843,0.9209641083040703,0.025240878158221895,57240.17570234583,0.2662570314752824,0.002544158359682914,4812.764949362274,0.05239558765397583,0.002437604614831874,339.66667991858145,-4.2522920973455305e-09,0.0007634403099676014,50.03282415403792,8.153168510682825e-10,0.0007713287215330847,50.54979909439228,-5.127034351875946e-07,0.0015557254185805441,101.95602104932165,0.05239180602643749,0.004032375979590994,444.15564633229525,-5.025798858676415e-07,0.0014875880768170696,97.49057221883699,-1.0230973561673386e-09,0.0008198848001476469,53.73197026247626,-2.0607390898794157e-08,0.001467291599660156,96.16042227535581,-0.734126769338223,0.06534077706750828,39602.283513543705,-0.013614461273052615,0.01606434641753484,1064.9403374495525,0.2682878241356722,0.2028779867753517,18012.985318100506,-0.013614394152893767,0.01998459723109125,1321.8577749928575,-0.7340830372633353,0.09961018433946861,41843.955462126425,-0.013603386241120967,0.016582654823440186,1098.8884420634415,0.26798570082393347,0.2413517629033457,20523.78451964333,-0.013604162019826237,0.016132069881706464,1069.3602905927287,bluethroat-bird-perches-gracefully-on-600nw-2525660753.jpg
